"timestamp_posix","timestamp","power","azimuth","elevation"
"1711420347.248862","2024-03-26T02:32:27.248862+00:00","-40.3","200.0","7.301949929237366"
"1711420347.399608","2024-03-26T02:32:27.399608+00:00","-40.3","200.0","7.308582747459412"
"1711420347.545545","2024-03-26T02:32:27.545545+00:00","-40.3","200.0","7.315003984451294"
"1711420347.684727","2024-03-26T02:32:27.684727+00:00","-40.31","200.0","7.321127985954285"
"1711420347.831873","2024-03-26T02:32:27.831873+00:00","-40.29","200.0","7.327602409362793"
"1711420347.971859","2024-03-26T02:32:27.971859+00:00","-40.28","200.0","7.333761795043945"
"1711420348.12636","2024-03-26T02:32:28.126360+00:00","-40.31","200.0","7.340559837341308"
"1711420348.266862","2024-03-26T02:32:28.266862+00:00","-40.3","200.0","7.3467419242858885"
"1711420348.413521","2024-03-26T02:32:28.413521+00:00","-40.28","200.0","7.353194926261902"
"1711420348.557514","2024-03-26T02:32:28.557514+00:00","-40.31","200.0","7.3595306138992305"
"1711420348.697568","2024-03-26T02:32:28.697568+00:00","-40.31","200.0","7.365692989349365"
"1711420348.848044","2024-03-26T02:32:28.848044+00:00","-40.29","200.0","7.372313932418823"
"1711420348.991237","2024-03-26T02:32:28.991237+00:00","-40.3","200.0","7.378614424705505"
"1711420349.141892","2024-03-26T02:32:29.141892+00:00","-40.32","200.0","7.391628384113312"
"1711420349.280465","2024-03-26T02:32:29.280465+00:00","-40.31","200.0","7.403961374998092"
"1711420349.429964","2024-03-26T02:32:29.429964+00:00","-40.29","200.0","7.417266801834106"
"1711420349.572299","2024-03-26T02:32:29.572299+00:00","-40.32","200.0","7.429934611320496"
"1711420349.717712","2024-03-26T02:32:29.717712+00:00","-40.32","200.0","7.442876361370087"
"1711420349.864731","2024-03-26T02:32:29.864731+00:00","-40.29","200.0","7.455961065530777"
"1711420350.012023","2024-03-26T02:32:30.012023+00:00","-40.29","200.0","7.469070044517517"
"1711420350.156466","2024-03-26T02:32:30.156466+00:00","-40.32","200.0","7.481925474643707"
"1711420350.295921","2024-03-26T02:32:30.295921+00:00","-40.31","200.0","7.494336976766586"
"1711420350.446639","2024-03-26T02:32:30.446639+00:00","-40.3","200.0","7.507750876426697"
"1711420350.591061","2024-03-26T02:32:30.591061+00:00","-40.3","200.0","7.520604439258576"
"1711420350.731911","2024-03-26T02:32:30.731911+00:00","-40.32","200.0","7.533140074014664"
"1711420350.879707","2024-03-26T02:32:30.879707+00:00","-40.32","200.0","7.546293931722642"
"1711420351.027814","2024-03-26T02:32:31.027814+00:00","-40.29","200.0","7.559447624206543"
"1711420351.17236","2024-03-26T02:32:31.172360+00:00","-40.31","200.0","7.572167675018311"
"1711420351.316251","2024-03-26T02:32:31.316251+00:00","-40.32","200.0","7.584830091476441"
"1711420351.461828","2024-03-26T02:32:31.461828+00:00","-40.31","200.0","7.5976408634185795"
"1711420351.604251","2024-03-26T02:32:31.604251+00:00","-40.32","200.0","7.610174079895019"
"1711420351.753168","2024-03-26T02:32:31.753168+00:00","-40.32","200.0","7.62327879333496"
"1711420351.893154","2024-03-26T02:32:31.893154+00:00","-40.29","200.0","7.635597543716431"
"1711420352.038261","2024-03-26T02:32:32.038261+00:00","-40.3","200.0","7.648405223369598"
"1711420352.181886","2024-03-26T02:32:32.181886+00:00","-40.3","200.0","7.661187850236892"
"1711420352.332213","2024-03-26T02:32:32.332213+00:00","-40.33","200.0","7.674566950321197"
"1711420352.478528","2024-03-26T02:32:32.478528+00:00","-40.32","200.0","7.687588994026184"
"1711420352.620233","2024-03-26T02:32:32.620233+00:00","-40.3","200.0","7.7002007422447205"
"1711420352.760123","2024-03-26T02:32:32.760123+00:00","-40.33","200.0","7.712650948286057"
"1711420352.908745","2024-03-26T02:32:32.908745+00:00","-40.33","200.0","7.725878309488296"
"1711420353.058727","2024-03-26T02:32:33.058727+00:00","-40.32","200.0","7.738815616130829"
"1711420353.202921","2024-03-26T02:32:33.202921+00:00","-40.32","200.0","7.750639514923096"
"1711420353.345905","2024-03-26T02:32:33.345905+00:00","-40.33","200.0","7.762364215373993"
"1711420353.493885","2024-03-26T02:32:33.493885+00:00","-40.32","200.0","7.774498573303222"
"1711420353.639029","2024-03-26T02:32:33.639029+00:00","-40.32","200.0","7.786400380134582"
"1711420353.774924","2024-03-26T02:32:33.774924+00:00","-40.31","200.0","7.7975437712669375"
"1711420353.926628","2024-03-26T02:32:33.926628+00:00","-40.34","200.0","7.809983505249023"
"1711420354.074008","2024-03-26T02:32:34.074008+00:00","-40.33","200.0","7.822660718917846"
"1711420354.216622","2024-03-26T02:32:34.216622+00:00","-40.32","200.0","7.835495990276336"
"1711420354.358348","2024-03-26T02:32:34.358348+00:00","-40.34","200.0","7.848251310348511"
