"timestamp_posix","timestamp","power","azimuth","elevation"
"1711421969.837575","2024-03-26T02:59:29.837575+00:00","-40.65","225.0","52.4835187215805"
"1711421969.977116","2024-03-26T02:59:29.977116+00:00","-40.65","225.0","52.49510063695907"
"1711421970.123176","2024-03-26T02:59:30.123176+00:00","-40.66","225.0","52.50796267271042"
"1711421970.272875","2024-03-26T02:59:30.272875+00:00","-40.65","225.0","52.521285881280896"
"1711421970.42099","2024-03-26T02:59:30.420990+00:00","-40.65","225.0","52.534468109130856"
"1711421970.562305","2024-03-26T02:59:30.562305+00:00","-40.65","225.0","52.5470451426506"
"1711421970.70308","2024-03-26T02:59:30.703080+00:00","-40.65","225.0","52.55957411456108"
"1711421970.856189","2024-03-26T02:59:30.856189+00:00","-40.65","225.0","52.57320082211494"
"1711421971.000718","2024-03-26T02:59:31.000718+00:00","-40.65","225.0","52.5860631942749"
"1711421971.141683","2024-03-26T02:59:31.141683+00:00","-40.65","225.0","52.598468112945554"
"1711421971.284936","2024-03-26T02:59:31.284936+00:00","-40.66","225.0","52.6110743637085"
"1711421971.436512","2024-03-26T02:59:31.436512+00:00","-40.65","225.0","52.62441305541992"
"1711421971.57825","2024-03-26T02:59:31.578250+00:00","-40.64","225.0","52.63688599395752"
"1711421971.721484","2024-03-26T02:59:31.721484+00:00","-40.65","225.0","52.649490587234496"
"1711421971.870867","2024-03-26T02:59:31.870867+00:00","-40.65","225.0","52.66263629722595"
"1711421972.016249","2024-03-26T02:59:32.016249+00:00","-40.65","225.00001624894142","52.67544615578652"
"1711421972.16141","2024-03-26T02:59:32.161410+00:00","-40.65","225.0001614100933","52.688365498304364"
"1711421972.300883","2024-03-26T02:59:32.300883+00:00","-40.65","225.00030088305473","52.70077859187126"
"1711421972.450206","2024-03-26T02:59:32.450206+00:00","-40.65","225.00045020604134","52.71406833767891"
"1711421972.593603","2024-03-26T02:59:32.593603+00:00","-40.65","225.00059360289575","52.72683065772056"
"1711421972.733078","2024-03-26T02:59:32.733078+00:00","-40.66","225.00073307800292","52.73924394226074"
"1711421972.886993","2024-03-26T02:59:32.886993+00:00","-40.65","225.00088699293136","52.75294237089157"
"1711421973.028445","2024-03-26T02:59:33.028445+00:00","-40.65","225.00097155499458","52.765560050487515"
"1711421973.176362","2024-03-26T02:59:33.176362+00:00","-40.65","225.00082363796236","52.77887258338928"
"1711421973.319374","2024-03-26T02:59:33.319374+00:00","-40.66","225.00068062591552","52.79174366760254"
"1711421973.466539","2024-03-26T02:59:33.466539+00:00","-40.65","225.0005334610939","52.80498850154877"
"1711421973.611171","2024-03-26T02:59:33.611171+00:00","-40.65","225.00038882899284","52.818005390644075"
"1711421973.750617","2024-03-26T02:59:33.750617+00:00","-40.65","225.00024938297273","52.83055553245544"
"1711421973.902558","2024-03-26T02:59:33.902558+00:00","-40.65","225.0000974419117","52.844230227947236"
"1711421974.043547","2024-03-26T02:59:34.043547+00:00","-40.66","225.0","52.85683212852478"
"1711421974.192673","2024-03-26T02:59:34.192673+00:00","-40.65","225.0","52.86995522117615"
"1711421974.332154","2024-03-26T02:59:34.332154+00:00","-40.65","225.0","52.88222955513001"
"1711421974.483037","2024-03-26T02:59:34.483037+00:00","-40.65","225.0","52.8955072555542"
"1711421974.627123","2024-03-26T02:59:34.627123+00:00","-40.65","225.0","52.90818683433533"
"1711421974.764721","2024-03-26T02:59:34.764721+00:00","-40.65","225.0","52.92029544067383"
"1711421974.917647","2024-03-26T02:59:34.917647+00:00","-40.65","225.0","52.9337529258728"
"1711421975.057206","2024-03-26T02:59:35.057206+00:00","-40.65","225.0","52.94574809098244"
"1711421975.203338","2024-03-26T02:59:35.203338+00:00","-40.65","225.0","52.95787704634667"
"1711421975.351252","2024-03-26T02:59:35.351252+00:00","-40.65","225.0","52.970153922557834"
"1711421975.497821","2024-03-26T02:59:35.497821+00:00","-40.65","225.0","52.982319150686266"
"1711421975.641972","2024-03-26T02:59:35.641972+00:00","-40.65","225.0","52.99428368139267"
