"timestamp","actual_azimuth","actual_elevation","commanded_azimuth","commanded_elevation"
"2024-03-26T02:31:53.000000+00:00","191.685","6.92","191.769","6.901"
"2024-03-26T02:31:54.000000+00:00","192.968","6.625","193.064","6.602"
"2024-03-26T02:31:55.000000+00:00","194.235","6.331","194.328","6.31"
"2024-03-26T02:31:56.000000+00:00","195.524","6.034","195.614","6.013"
"2024-03-26T02:31:57.000000+00:00","196.802","5.738","196.903","5.715"
"2024-03-26T02:31:58.000000+00:00","198.084","5.445","198.18","5.42"
"2024-03-26T02:31:59.000000+00:00","199.367","5.145","199.465","5.124"
"2024-03-26T02:32:00.000000+00:00","200.275","5.007","200.0","5.046"
"2024-03-26T02:32:01.000000+00:00","200.284","5.175","200.0","5.093"
"2024-03-26T02:32:02.000000+00:00","200.007","5.332","200.0","5.181"
"2024-03-26T02:32:03.000000+00:00","199.982","4.977","200.0","5.27"
"2024-03-26T02:32:04.000000+00:00","199.994","5.125","200.0","5.359"
"2024-03-26T02:32:05.000000+00:00","199.994","5.788","200.0","5.441"
"2024-03-26T02:32:06.000000+00:00","199.994","6.082","200.0","5.536"
"2024-03-26T02:32:07.000000+00:00","199.997","5.713","200.0","5.624"
"2024-03-26T02:32:08.000000+00:00","199.998","5.503","200.0","5.707"
"2024-03-26T02:32:09.000000+00:00","199.998","5.819","200.0","5.796"
"2024-03-26T02:32:10.000000+00:00","199.998","5.934","200.0","5.885"
"2024-03-26T02:32:11.000000+00:00","199.998","6.003","200.0","5.972"
"2024-03-26T02:32:12.000000+00:00","199.999","6.076","200.0","6.061"
"2024-03-26T02:32:13.000000+00:00","199.999","6.112","200.0","6.103"
"2024-03-26T02:32:14.000000+00:00","199.999","6.195","200.0","6.192"
"2024-03-26T02:32:15.000000+00:00","199.999","6.28","200.0","6.281"
"2024-03-26T02:32:16.000000+00:00","199.999","6.367","200.0","6.37"
"2024-03-26T02:32:17.000000+00:00","199.999","6.453","200.0","6.457"
"2024-03-26T02:32:18.000000+00:00","199.999","6.541","200.0","6.546"
"2024-03-26T02:32:19.000000+00:00","199.999","6.624","200.0","6.629"
"2024-03-26T02:32:20.000000+00:00","199.999","6.717","200.0","6.723"
"2024-03-26T02:32:21.000000+00:00","199.999","6.806","200.0","6.812"
"2024-03-26T02:32:22.000000+00:00","199.999","6.888","200.0","6.894"
"2024-03-26T02:32:23.000000+00:00","199.999","6.977","200.0","6.984"
"2024-03-26T02:32:24.000000+00:00","200.002","7.065","200.0","7.072"
"2024-03-26T02:32:25.000000+00:00","200.002","7.154","200.0","7.16"
"2024-03-26T02:32:26.000000+00:00","200.004","7.201","200.0","7.207"
"2024-03-26T02:32:27.000000+00:00","200.004","7.285","200.0","7.291"
"2024-03-26T02:32:29.000000+00:00","200.003","7.372","200.0","7.379"
"2024-03-26T02:32:30.000000+00:00","200.003","7.461","200.0","7.468"
"2024-03-26T02:32:31.000000+00:00","200.003","7.55","200.0","7.557"
"2024-03-26T02:32:32.000000+00:00","200.004","7.639","200.0","7.645"
"2024-03-26T02:32:33.000000+00:00","200.002","7.728","200.0","7.734"
"2024-03-26T02:32:34.000000+00:00","199.997","7.811","200.0","7.816"
"2024-03-26T02:32:35.000000+00:00","199.997","7.899","200.0","7.906"
"2024-03-26T02:32:36.000000+00:00","199.997","7.993","200.0","8.0"
"2024-03-26T02:32:37.000000+00:00","199.999","8.076","200.0","8.082"
"2024-03-26T02:32:38.000000+00:00","200.0","8.165","200.0","8.172"
"2024-03-26T02:32:39.000000+00:00","200.0","8.254","200.0","8.26"
"2024-03-26T02:32:40.000000+00:00","200.0","8.296","200.0","8.346"
"2024-03-26T02:32:41.000000+00:00","200.0","8.384","200.0","8.39"
"2024-03-26T02:32:42.000000+00:00","200.001","8.473","200.0","8.479"
"2024-03-26T02:32:43.000000+00:00","200.0","8.56","200.0","8.566"
"2024-03-26T02:32:44.000000+00:00","200.0","8.649","200.0","8.655"
"2024-03-26T02:32:45.000000+00:00","200.0","8.732","200.0","8.739"
"2024-03-26T02:32:46.000000+00:00","200.0","8.821","200.0","8.827"
"2024-03-26T02:32:47.000000+00:00","200.001","8.91","200.0","8.916"
"2024-03-26T02:32:48.000000+00:00","200.0","8.999","200.0","9.005"
"2024-03-26T02:32:49.000000+00:00","200.0","9.086","200.0","9.093"
"2024-03-26T02:32:50.000000+00:00","200.001","9.179","200.0","9.186"
"2024-03-26T02:32:51.000000+00:00","200.001","9.264","200.0","9.269"
"2024-03-26T02:32:52.000000+00:00","199.999","9.314","200.0","9.321"
"2024-03-26T02:32:53.000000+00:00","199.999","9.398","200.0","9.404"
"2024-03-26T02:32:54.000000+00:00","200.001","9.492","200.0","9.499"
"2024-03-26T02:32:55.000000+00:00","199.999","9.581","200.0","9.587"
"2024-03-26T02:32:56.000000+00:00","199.999","9.669","200.0","9.675"
"2024-03-26T02:32:57.000000+00:00","199.999","9.758","200.0","9.765"
"2024-03-26T02:32:58.000000+00:00","199.999","9.852","200.0","9.858"
"2024-03-26T02:32:59.000000+00:00","200.0","9.935","200.0","9.941"
"2024-03-26T02:33:00.000000+00:00","200.0","10.029","200.0","10.036"
"2024-03-26T02:33:01.000000+00:00","200.0","10.071","200.0","10.076"
"2024-03-26T02:33:02.000000+00:00","200.001","10.158","200.0","10.165"
"2024-03-26T02:33:03.000000+00:00","200.0","10.253","200.0","10.26"
"2024-03-26T02:33:04.000000+00:00","200.0","10.337","200.0","10.343"
"2024-03-26T02:33:05.000000+00:00","200.0","10.425","200.0","10.431"
"2024-03-26T02:33:06.000000+00:00","200.001","10.513","200.0","10.52"
"2024-03-26T02:33:07.000000+00:00","200.0","10.602","200.0","10.608"
"2024-03-26T02:33:08.000000+00:00","200.0","10.69","200.0","10.697"
"2024-03-26T02:33:09.000000+00:00","200.0","10.778","200.0","10.786"
"2024-03-26T02:33:10.000000+00:00","199.999","10.863","200.0","10.868"
"2024-03-26T02:33:11.000000+00:00","199.999","10.951","200.0","10.958"
"2024-03-26T02:33:12.000000+00:00","199.999","11.039","200.0","11.045"
"2024-03-26T02:33:13.000000+00:00","199.999","11.128","200.0","11.134"
"2024-03-26T02:33:14.000000+00:00","199.999","11.175","200.0","11.181"
"2024-03-26T02:33:15.000000+00:00","199.999","11.257","200.0","11.265"
"2024-03-26T02:33:16.000000+00:00","200.001","11.346","200.0","11.353"
"2024-03-26T02:33:17.000000+00:00","200.0","11.435","200.0","11.442"
"2024-03-26T02:33:18.000000+00:00","200.0","11.524","200.0","11.531"
"2024-03-26T02:33:19.000000+00:00","200.0","11.613","200.0","11.619"
"2024-03-26T02:33:20.000000+00:00","200.001","11.701","200.0","11.708"
"2024-03-26T02:33:21.000000+00:00","200.001","11.785","200.0","11.79"
"2024-03-26T02:33:22.000000+00:00","200.0","11.873","200.0","11.879"
"2024-03-26T02:33:23.000000+00:00","200.0","11.961","200.0","11.968"
"2024-03-26T02:33:24.000000+00:00","200.0","12.05","200.0","12.057"
"2024-03-26T02:33:25.000000+00:00","200.001","12.139","200.0","12.145"
"2024-03-26T02:33:26.000000+00:00","200.001","12.18","200.0","12.234"
"2024-03-26T02:33:27.000000+00:00","200.0","12.269","200.0","12.275"
"2024-03-26T02:33:28.000000+00:00","200.0","12.358","200.0","12.364"
"2024-03-26T02:33:29.000000+00:00","200.0","12.446","200.0","12.453"
"2024-03-26T02:33:30.000000+00:00","200.001","12.535","200.0","12.541"
"2024-03-26T02:33:31.000000+00:00","200.0","12.623","200.0","12.63"
"2024-03-26T02:33:32.000000+00:00","200.0","12.706","200.0","12.712"
"2024-03-26T02:33:33.000000+00:00","200.0","12.8","200.0","12.807"
"2024-03-26T02:33:34.000000+00:00","200.001","12.889","200.0","12.895"
"2024-03-26T02:33:35.000000+00:00","200.001","12.972","200.0","12.978"
"2024-03-26T02:33:36.000000+00:00","199.999","13.06","200.0","13.067"
"2024-03-26T02:33:37.000000+00:00","199.999","13.149","200.0","13.156"
"2024-03-26T02:33:38.000000+00:00","199.999","13.237","200.0","13.244"
"2024-03-26T02:33:39.000000+00:00","200.001","13.284","200.0","13.331"
"2024-03-26T02:33:40.000000+00:00","200.001","13.368","200.0","13.374"
"2024-03-26T02:33:42.000000+00:00","199.999","13.457","200.0","13.463"
"2024-03-26T02:33:43.000000+00:00","199.999","13.545","200.0","13.551"
"2024-03-26T02:33:44.000000+00:00","199.999","13.629","200.0","13.635"
"2024-03-26T02:33:45.000000+00:00","200.001","13.722","200.0","13.728"
"2024-03-26T02:33:46.000000+00:00","200.0","13.81","200.0","13.817"
"2024-03-26T02:33:47.000000+00:00","200.0","13.894","200.0","13.901"
"2024-03-26T02:33:48.000000+00:00","200.003","13.983","200.0","13.989"
"2024-03-26T02:33:49.000000+00:00","200.0","14.07","200.0","14.077"
"2024-03-26T02:33:50.000000+00:00","199.999","14.159","200.0","14.167"
"2024-03-26T02:33:51.000000+00:00","200.0","14.249","200.0","14.255"
"2024-03-26T02:33:52.000000+00:00","200.001","14.336","200.0","14.343"
"2024-03-26T02:33:53.000000+00:00","200.001","14.42","200.0","14.426"
"2024-03-26T02:33:54.000000+00:00","200.001","14.467","200.0","14.474"
"2024-03-26T02:33:55.000000+00:00","200.001","14.55","200.0","14.556"
"2024-03-26T02:33:56.000000+00:00","200.0","14.644","200.0","14.651"
"2024-03-26T02:33:57.000000+00:00","199.999","14.733","200.0","14.738"
"2024-03-26T02:33:58.000000+00:00","199.999","14.815","200.0","14.822"
"2024-03-26T02:33:59.000000+00:00","199.999","14.909","200.0","14.915"
"2024-03-26T02:34:00.000000+00:00","199.999","14.997","200.0","15.003"
"2024-03-26T02:34:01.000000+00:00","199.999","15.086","200.0","15.093"
"2024-03-26T02:34:02.000000+00:00","199.999","15.174","200.0","15.181"
"2024-03-26T02:34:03.000000+00:00","200.001","15.222","200.0","15.274"
"2024-03-26T02:34:04.000000+00:00","200.0","15.31","200.0","15.361"
"2024-03-26T02:34:05.000000+00:00","200.0","15.404","200.0","15.41"
"2024-03-26T02:34:06.000000+00:00","200.0","15.487","200.0","15.494"
"2024-03-26T02:34:07.000000+00:00","200.0","15.58","200.0","15.587"
"2024-03-26T02:34:08.000000+00:00","200.0","15.669","200.0","15.675"
"2024-03-26T02:34:09.000000+00:00","200.0","15.758","200.0","15.765"
"2024-03-26T02:34:10.000000+00:00","200.001","15.846","200.0","15.853"
"2024-03-26T02:34:11.000000+00:00","200.0","15.935","200.0","15.941"
"2024-03-26T02:34:12.000000+00:00","200.0","16.023","200.0","16.03"
"2024-03-26T02:34:13.000000+00:00","200.0","16.113","200.0","16.119"
"2024-03-26T02:34:14.000000+00:00","200.0","16.154","200.0","16.16"
"2024-03-26T02:34:15.000000+00:00","200.001","16.242","200.0","16.249"
"2024-03-26T02:34:16.000000+00:00","200.0","16.336","200.0","16.342"
"2024-03-26T02:34:17.000000+00:00","200.0","16.42","200.0","16.427"
"2024-03-26T02:34:18.000000+00:00","199.999","16.508","200.0","16.514"
"2024-03-26T02:34:19.000000+00:00","200.001","16.597","200.0","16.603"
"2024-03-26T02:34:20.000000+00:00","199.999","16.685","200.0","16.692"
"2024-03-26T02:34:21.000000+00:00","199.999","16.774","200.0","16.78"
"2024-03-26T02:34:22.000000+00:00","199.999","16.862","200.0","16.869"
"2024-03-26T02:34:23.000000+00:00","199.999","16.945","200.0","16.951"
"2024-03-26T02:34:24.000000+00:00","200.001","17.034","200.0","17.041"
"2024-03-26T02:34:25.000000+00:00","199.999","17.128","200.0","17.135"
"2024-03-26T02:34:26.000000+00:00","199.999","17.21","200.0","17.217"
"2024-03-26T02:34:27.000000+00:00","199.999","17.258","200.0","17.265"
"2024-03-26T02:34:28.000000+00:00","199.999","17.342","200.0","17.348"
"2024-03-26T02:34:29.000000+00:00","200.001","17.431","200.0","17.437"
"2024-03-26T02:34:30.000000+00:00","199.999","17.518","200.0","17.525"
"2024-03-26T02:34:31.000000+00:00","199.999","17.607","200.0","17.614"
"2024-03-26T02:34:32.000000+00:00","199.999","17.695","200.0","17.701"
"2024-03-26T02:34:33.000000+00:00","200.001","17.784","200.0","17.79"
"2024-03-26T02:34:34.000000+00:00","200.001","17.868","200.0","17.874"
"2024-03-26T02:34:35.000000+00:00","199.999","17.956","200.0","17.962"
"2024-03-26T02:34:36.000000+00:00","200.001","18.045","200.0","18.051"
"2024-03-26T02:34:37.000000+00:00","200.002","18.133","200.0","18.14"
"2024-03-26T02:34:38.000000+00:00","200.002","18.221","200.0","18.228"
"2024-03-26T02:34:39.000000+00:00","200.002","18.263","200.0","18.317"
"2024-03-26T02:34:40.000000+00:00","200.002","18.352","200.0","18.402"
"2024-03-26T02:34:41.000000+00:00","200.002","18.44","200.0","18.447"
"2024-03-26T02:34:42.000000+00:00","200.002","18.529","200.0","18.535"
"2024-03-26T02:34:43.000000+00:00","200.002","18.618","200.0","18.625"
"2024-03-26T02:34:44.000000+00:00","200.002","18.706","200.0","18.712"
"2024-03-26T02:34:45.000000+00:00","200.002","18.79","200.0","18.796"
"2024-03-26T02:34:46.000000+00:00","200.002","18.877","200.0","18.885"
"2024-03-26T02:34:47.000000+00:00","199.997","18.967","200.0","18.973"
"2024-03-26T02:34:48.000000+00:00","199.998","19.055","200.0","19.062"
"2024-03-26T02:34:49.000000+00:00","199.997","19.144","200.0","19.15"
"2024-03-26T02:34:50.000000+00:00","199.997","19.233","200.0","19.239"
"2024-03-26T02:34:51.000000+00:00","199.997","19.316","200.0","19.323"
"2024-03-26T02:34:52.000000+00:00","199.997","19.404","200.0","19.411"
"2024-03-26T02:34:54.000000+00:00","199.998","19.451","200.0","19.457"
"2024-03-26T02:34:55.000000+00:00","199.997","19.54","200.0","19.546"
"2024-03-26T02:34:56.000000+00:00","199.998","19.628","200.0","19.635"
"2024-03-26T02:34:57.000000+00:00","200.003","19.711","200.0","19.718"
"2024-03-26T02:34:58.000000+00:00","200.004","19.801","200.0","19.807"
"2024-03-26T02:34:59.000000+00:00","200.005","19.889","200.0","19.896"
"2024-03-26T02:35:00.000000+00:00","200.004","19.977","200.0","19.984"
"2024-03-26T02:35:01.000000+00:00","200.004","20.065","200.0","20.072"
"2024-03-26T02:35:02.000000+00:00","200.004","20.154","200.0","20.161"
"2024-03-26T02:35:03.000000+00:00","200.003","20.238","200.0","20.244"
"2024-03-26T02:35:04.000000+00:00","199.997","20.332","200.0","20.338"
"2024-03-26T02:35:05.000000+00:00","199.995","20.42","200.0","20.426"
"2024-03-26T02:35:06.000000+00:00","199.999","20.508","200.0","20.514"
"2024-03-26T02:35:07.000000+00:00","199.999","20.555","200.0","20.561"
"2024-03-26T02:35:08.000000+00:00","199.999","20.637","200.0","20.644"
"2024-03-26T02:35:09.000000+00:00","200.0","20.732","200.0","20.738"
"2024-03-26T02:35:10.000000+00:00","200.0","20.82","200.0","20.827"
"2024-03-26T02:35:11.000000+00:00","200.001","20.908","200.0","20.915"
"2024-03-26T02:35:12.000000+00:00","200.0","20.998","200.0","21.003"
"2024-03-26T02:35:13.000000+00:00","200.0","21.092","200.0","21.098"
"2024-03-26T02:35:14.000000+00:00","200.0","21.174","200.0","21.181"
"2024-03-26T02:35:15.000000+00:00","200.001","21.221","200.0","21.274"
"2024-03-26T02:35:16.000000+00:00","200.0","21.31","200.0","21.317"
"2024-03-26T02:35:17.000000+00:00","200.0","21.404","200.0","21.41"
"2024-03-26T02:35:18.000000+00:00","200.001","21.493","200.0","21.499"
"2024-03-26T02:35:19.000000+00:00","200.0","21.581","200.0","21.587"
"2024-03-26T02:35:20.000000+00:00","200.0","21.67","200.0","21.676"
"2024-03-26T02:35:21.000000+00:00","200.0","21.758","200.0","21.765"
"2024-03-26T02:35:22.000000+00:00","199.999","21.841","200.0","21.847"
"2024-03-26T02:35:23.000000+00:00","200.001","21.93","200.0","21.936"
"2024-03-26T02:35:24.000000+00:00","200.0","22.024","200.0","22.03"
"2024-03-26T02:35:25.000000+00:00","200.0","22.107","200.0","22.113"
"2024-03-26T02:35:26.000000+00:00","200.0","22.195","200.0","22.202"
"2024-03-26T02:35:27.000000+00:00","200.0","22.237","200.0","22.243"
"2024-03-26T02:35:28.000000+00:00","200.001","22.326","200.0","22.332"
"2024-03-26T02:35:29.000000+00:00","200.0","22.419","200.0","22.426"
"2024-03-26T02:35:30.000000+00:00","200.0","22.503","200.0","22.509"
"2024-03-26T02:35:31.000000+00:00","200.0","22.591","200.0","22.598"
"2024-03-26T02:35:32.000000+00:00","200.001","22.68","200.0","22.686"
"2024-03-26T02:35:33.000000+00:00","200.001","22.764","200.0","22.77"
"2024-03-26T02:35:34.000000+00:00","200.0","22.857","200.0","22.864"
"2024-03-26T02:35:35.000000+00:00","200.0","22.946","200.0","22.952"
"2024-03-26T02:35:36.000000+00:00","200.0","23.029","200.0","23.036"
"2024-03-26T02:35:37.000000+00:00","200.001","23.118","200.0","23.124"
"2024-03-26T02:35:38.000000+00:00","200.0","23.206","200.0","23.212"
"2024-03-26T02:35:39.000000+00:00","199.999","23.294","200.0","23.302"
"2024-03-26T02:35:40.000000+00:00","199.999","23.341","200.0","23.388"
"2024-03-26T02:35:41.000000+00:00","199.999","23.424","200.0","23.431"
"2024-03-26T02:35:42.000000+00:00","199.999","23.514","200.0","23.52"
"2024-03-26T02:35:43.000000+00:00","199.999","23.602","200.0","23.609"
"2024-03-26T02:35:44.000000+00:00","199.999","23.685","200.0","23.691"
"2024-03-26T02:35:45.000000+00:00","199.999","23.774","200.0","23.781"
"2024-03-26T02:35:46.000000+00:00","200.001","23.868","200.0","23.875"
"2024-03-26T02:35:47.000000+00:00","200.001","23.951","200.0","23.957"
"2024-03-26T02:35:48.000000+00:00","200.0","24.039","200.0","24.047"
"2024-03-26T02:35:49.000000+00:00","200.0","24.128","200.0","24.134"
"2024-03-26T02:35:50.000000+00:00","200.0","24.216","200.0","24.223"
"2024-03-26T02:35:51.000000+00:00","200.001","24.305","200.0","24.312"
"2024-03-26T02:35:52.000000+00:00","200.0","24.393","200.0","24.4"
"2024-03-26T02:35:53.000000+00:00","200.0","24.477","200.0","24.483"
"2024-03-26T02:35:54.000000+00:00","200.0","24.524","200.0","24.53"
"2024-03-26T02:35:55.000000+00:00","200.0","24.611","200.0","24.619"
"2024-03-26T02:35:56.000000+00:00","200.001","24.702","200.0","24.708"
"2024-03-26T02:35:57.000000+00:00","200.0","24.79","200.0","24.795"
"2024-03-26T02:35:58.000000+00:00","200.0","24.873","200.0","24.879"
"2024-03-26T02:35:59.000000+00:00","200.0","24.961","200.0","24.968"
"2024-03-26T02:36:00.000000+00:00","200.0","25.05","200.0","25.056"
"2024-03-26T02:36:01.000000+00:00","200.001","25.138","200.0","25.145"
"2024-03-26T02:36:02.000000+00:00","200.0","25.227","200.0","25.233"
"2024-03-26T02:36:03.000000+00:00","200.0","25.316","200.0","25.322"
"2024-03-26T02:36:04.000000+00:00","200.0","25.399","200.0","25.406"
"2024-03-26T02:36:06.000000+00:00","200.0","25.487","200.0","25.494"
"2024-03-26T02:36:07.000000+00:00","200.001","25.534","200.0","25.54"
"2024-03-26T02:36:08.000000+00:00","200.0","25.623","200.0","25.63"
"2024-03-26T02:36:09.000000+00:00","200.0","25.711","200.0","25.718"
"2024-03-26T02:36:10.000000+00:00","200.0","25.795","200.0","25.802"
"2024-03-26T02:36:11.000000+00:00","200.0","25.883","200.0","25.89"
"2024-03-26T02:36:12.000000+00:00","200.0","25.978","200.0","25.984"
"2024-03-26T02:36:13.000000+00:00","200.0","26.061","200.0","26.067"
"2024-03-26T02:36:14.000000+00:00","199.999","26.149","200.0","26.155"
"2024-03-26T02:36:15.000000+00:00","199.999","26.242","200.0","26.248"
"2024-03-26T02:36:16.000000+00:00","199.999","26.33","200.0","26.337"
"2024-03-26T02:36:17.000000+00:00","199.999","26.419","200.0","26.426"
"2024-03-26T02:36:18.000000+00:00","199.999","26.461","200.0","26.467"
"2024-03-26T02:36:19.000000+00:00","200.001","26.555","200.0","26.562"
"2024-03-26T02:36:20.000000+00:00","200.0","26.644","200.0","26.65"
"2024-03-26T02:36:21.000000+00:00","200.0","26.732","200.0","26.738"
"2024-03-26T02:36:22.000000+00:00","200.0","26.82","200.0","26.827"
"2024-03-26T02:36:23.000000+00:00","200.0","26.914","200.0","26.92"
"2024-03-26T02:36:24.000000+00:00","200.0","26.998","200.0","27.003"
"2024-03-26T02:36:25.000000+00:00","200.0","27.09","200.0","27.097"
"2024-03-26T02:36:26.000000+00:00","200.001","27.179","200.0","27.186"
"2024-03-26T02:36:27.000000+00:00","200.0","27.226","200.0","27.275"
"2024-03-26T02:36:28.000000+00:00","200.0","27.316","200.0","27.321"
"2024-03-26T02:36:29.000000+00:00","200.0","27.398","200.0","27.405"
"2024-03-26T02:36:30.000000+00:00","200.001","27.493","200.0","27.499"
"2024-03-26T02:36:31.000000+00:00","200.0","27.581","200.0","27.587"
"2024-03-26T02:36:32.000000+00:00","200.0","27.664","200.0","27.671"
"2024-03-26T02:36:33.000000+00:00","200.0","27.758","200.0","27.765"
"2024-03-26T02:36:34.000000+00:00","200.001","27.846","200.0","27.852"
"2024-03-26T02:36:35.000000+00:00","200.001","27.93","200.0","27.936"
"2024-03-26T02:36:36.000000+00:00","200.0","28.019","200.0","28.025"
"2024-03-26T02:36:37.000000+00:00","200.0","28.107","200.0","28.113"
"2024-03-26T02:36:38.000000+00:00","199.999","28.195","200.0","28.202"
"2024-03-26T02:36:39.000000+00:00","199.999","28.241","200.0","28.248"
"2024-03-26T02:36:40.000000+00:00","199.999","28.326","200.0","28.332"
"2024-03-26T02:36:41.000000+00:00","199.999","28.414","200.0","28.42"
"2024-03-26T02:36:42.000000+00:00","199.999","28.503","200.0","28.509"
"2024-03-26T02:36:43.000000+00:00","199.999","28.592","200.0","28.598"
"2024-03-26T02:36:44.000000+00:00","200.001","28.68","200.0","28.687"
"2024-03-26T02:36:45.000000+00:00","200.0","28.769","200.0","28.775"
"2024-03-26T02:36:46.000000+00:00","200.0","28.851","200.0","28.858"
"2024-03-26T02:36:47.000000+00:00","200.0","28.945","200.0","28.952"
"2024-03-26T02:36:48.000000+00:00","200.001","29.034","200.0","29.04"
"2024-03-26T02:36:49.000000+00:00","200.001","29.118","200.0","29.124"
"2024-03-26T02:36:50.000000+00:00","200.0","29.206","200.0","29.212"
"2024-03-26T02:36:51.000000+00:00","200.0","29.247","200.0","29.303"
"2024-03-26T02:36:52.000000+00:00","200.0","29.342","200.0","29.348"
"2024-03-26T02:36:53.000000+00:00","200.001","29.43","200.0","29.436"
"2024-03-26T02:36:54.000000+00:00","200.001","29.513","200.0","29.52"
"2024-03-26T02:36:55.000000+00:00","200.0","29.602","200.0","29.609"
"2024-03-26T02:36:56.000000+00:00","200.0","29.69","200.0","29.697"
"2024-03-26T02:36:57.000000+00:00","200.0","29.779","200.0","29.785"
"2024-03-26T02:36:58.000000+00:00","200.001","29.868","200.0","29.875"
"2024-03-26T02:36:59.000000+00:00","200.0","29.956","200.0","29.962"
"2024-03-26T02:37:00.000000+00:00","200.0","30.04","200.0","30.046"
"2024-03-26T02:37:01.000000+00:00","200.0","30.128","200.0","30.135"
"2024-03-26T02:37:02.000000+00:00","200.001","30.221","200.0","30.229"
"2024-03-26T02:37:03.000000+00:00","200.001","30.306","200.0","30.311"
"2024-03-26T02:37:04.000000+00:00","199.999","30.352","200.0","30.401"
"2024-03-26T02:37:05.000000+00:00","199.999","30.436","200.0","30.442"
"2024-03-26T02:37:06.000000+00:00","199.999","30.524","200.0","30.531"
"2024-03-26T02:37:07.000000+00:00","200.0","30.613","200.0","30.619"
"2024-03-26T02:37:08.000000+00:00","200.002","30.701","200.0","30.708"
"2024-03-26T02:37:09.000000+00:00","200.0","30.788","200.0","30.796"
"2024-03-26T02:37:10.000000+00:00","200.0","30.879","200.0","30.885"
"2024-03-26T02:37:11.000000+00:00","200.0","30.961","200.0","30.968"
"2024-03-26T02:37:12.000000+00:00","200.0","31.05","200.0","31.056"
"2024-03-26T02:37:13.000000+00:00","200.0","31.144","200.0","31.15"
"2024-03-26T02:37:14.000000+00:00","200.0","31.227","200.0","31.233"
"2024-03-26T02:37:15.000000+00:00","200.0","31.316","200.0","31.322"
"2024-03-26T02:37:16.000000+00:00","200.0","31.404","200.0","31.411"
"2024-03-26T02:37:17.000000+00:00","200.0","31.488","200.0","31.494"
"2024-03-26T02:37:19.000000+00:00","200.001","31.534","200.0","31.54"
"2024-03-26T02:37:20.000000+00:00","199.998","31.623","200.0","31.63"
"2024-03-26T02:37:21.000000+00:00","199.998","31.712","200.0","31.718"
"2024-03-26T02:37:22.000000+00:00","199.998","31.8","200.0","31.807"
"2024-03-26T02:37:23.000000+00:00","199.999","31.889","200.0","31.895"
"2024-03-26T02:37:24.000000+00:00","199.999","31.976","200.0","31.983"
"2024-03-26T02:37:25.000000+00:00","199.999","32.07","200.0","32.076"
"2024-03-26T02:37:26.000000+00:00","199.999","32.154","200.0","32.159"
"2024-03-26T02:37:27.000000+00:00","199.999","32.247","200.0","32.254"
"2024-03-26T02:37:28.000000+00:00","199.999","32.289","200.0","32.343"
"2024-03-26T02:37:29.000000+00:00","199.999","32.377","200.0","32.384"
"2024-03-26T02:37:30.000000+00:00","199.999","32.471","200.0","32.477"
"2024-03-26T02:37:31.000000+00:00","200.001","32.56","200.0","32.566"
"2024-03-26T02:37:32.000000+00:00","200.002","32.648","200.0","32.655"
"2024-03-26T02:37:33.000000+00:00","200.002","32.736","200.0","32.743"
"2024-03-26T02:37:34.000000+00:00","200.004","32.825","200.0","32.831"
"2024-03-26T02:37:35.000000+00:00","200.002","32.914","200.0","32.921"
"2024-03-26T02:37:36.000000+00:00","200.003","33.008","200.0","33.014"
"2024-03-26T02:37:37.000000+00:00","200.003","33.091","200.0","33.098"
"2024-03-26T02:37:38.000000+00:00","200.004","33.18","200.0","33.186"
"2024-03-26T02:37:39.000000+00:00","200.005","33.221","200.0","33.227"
"2024-03-26T02:37:40.000000+00:00","199.997","33.309","200.0","33.316"
"2024-03-26T02:37:41.000000+00:00","199.995","33.404","200.0","33.41"
"2024-03-26T02:37:42.000000+00:00","199.996","33.488","200.0","33.493"
"2024-03-26T02:37:43.000000+00:00","199.999","33.576","200.0","33.582"
"2024-03-26T02:37:44.000000+00:00","200.0","33.665","200.0","33.671"
"2024-03-26T02:37:45.000000+00:00","200.0","33.748","200.0","33.754"
"2024-03-26T02:37:46.000000+00:00","200.0","33.841","200.0","33.848"
"2024-03-26T02:37:47.000000+00:00","200.002","33.93","200.0","33.936"
"2024-03-26T02:37:48.000000+00:00","200.002","34.012","200.0","34.02"
"2024-03-26T02:37:49.000000+00:00","200.0","34.101","200.0","34.108"
"2024-03-26T02:37:50.000000+00:00","200.0","34.191","200.0","34.197"
"2024-03-26T02:37:51.000000+00:00","200.0","34.279","200.0","34.286"
"2024-03-26T02:37:52.000000+00:00","200.0","34.321","200.0","34.372"
"2024-03-26T02:37:53.000000+00:00","200.001","34.41","200.0","34.416"
"2024-03-26T02:37:54.000000+00:00","199.999","34.498","200.0","34.504"
"2024-03-26T02:37:55.000000+00:00","199.999","34.586","200.0","34.593"
"2024-03-26T02:37:56.000000+00:00","199.999","34.675","200.0","34.682"
"2024-03-26T02:37:57.000000+00:00","199.999","34.764","200.0","34.77"
"2024-03-26T02:37:58.000000+00:00","199.999","34.853","200.0","34.858"
"2024-03-26T02:37:59.000000+00:00","199.999","34.935","200.0","34.941"
"2024-03-26T02:38:00.000000+00:00","200.0","35.023","200.0","35.03"
"2024-03-26T02:38:01.000000+00:00","200.001","35.112","200.0","35.119"
"2024-03-26T02:38:02.000000+00:00","200.002","35.2","200.0","35.208"
"2024-03-26T02:38:03.000000+00:00","200.002","35.29","200.0","35.296"
"2024-03-26T02:38:04.000000+00:00","200.001","35.331","200.0","35.386"
