"power","timestamp_float","timestamp_dt","elevation","azimuth"
"-51.21","1707262964.571033","2024-02-06T18:42:44.571033+00:00","",""
"-51.21","1707262964.714243","2024-02-06T18:42:44.714243+00:00","",""
"-51.21","1707262964.860053","2024-02-06T18:42:44.860053+00:00","",""
"-51.21","1707262965.009747","2024-02-06T18:42:45.009747+00:00","",""
"-51.21","1707262965.153052","2024-02-06T18:42:45.153052+00:00","",""
"-51.21","1707262965.292433","2024-02-06T18:42:45.292433+00:00","",""
"-51.21","1707262965.441591","2024-02-06T18:42:45.441591+00:00","",""
"-51.21","1707262965.58598","2024-02-06T18:42:45.585980+00:00","",""
"-51.21","1707262965.729526","2024-02-06T18:42:45.729526+00:00","",""
"-51.21","1707262965.868605","2024-02-06T18:42:45.868605+00:00","",""
"-51.21","1707262966.017909","2024-02-06T18:42:46.017909+00:00","",""
"-51.21","1707262966.158865","2024-02-06T18:42:46.158865+00:00","",""
"-51.21","1707262966.308374","2024-02-06T18:42:46.308374+00:00","",""
"-51.21","1707262966.452317","2024-02-06T18:42:46.452317+00:00","",""
"-51.21","1707262966.592975","2024-02-06T18:42:46.592975+00:00","",""
"-51.21","1707262966.740635","2024-02-06T18:42:46.740635+00:00","",""
"-51.21","1707262966.884209","2024-02-06T18:42:46.884209+00:00","",""
"-51.21","1707262967.033093","2024-02-06T18:42:47.033093+00:00","",""
"-51.21","1707262967.174736","2024-02-06T18:42:47.174736+00:00","",""
"-51.21","1707262967.316143","2024-02-06T18:42:47.316143+00:00","",""
"-51.21","1707262967.468295","2024-02-06T18:42:47.468295+00:00","",""
"-51.21","1707262967.609005","2024-02-06T18:42:47.609005+00:00","",""
"-51.21","1707262967.756334","2024-02-06T18:42:47.756334+00:00","",""
"-51.21","1707262967.893882","2024-02-06T18:42:47.893882+00:00","",""
"-51.21","1707262968.04095","2024-02-06T18:42:48.040950+00:00","",""
"-51.21","1707262968.187916","2024-02-06T18:42:48.187916+00:00","",""
"-51.21","1707262968.331268","2024-02-06T18:42:48.331268+00:00","",""
"-51.21","1707262968.472525","2024-02-06T18:42:48.472525+00:00","",""
"-51.21","1707262968.621368","2024-02-06T18:42:48.621368+00:00","",""
"-51.21","1707262968.766448","2024-02-06T18:42:48.766448+00:00","",""
"-51.21","1707262968.907638","2024-02-06T18:42:48.907638+00:00","",""
"-51.21","1707262969.05587","2024-02-06T18:42:49.055870+00:00","",""
"-51.21","1707262969.198454","2024-02-06T18:42:49.198454+00:00","",""
"-51.21","1707262969.344998","2024-02-06T18:42:49.344998+00:00","",""
"-51.21","1707262969.493685","2024-02-06T18:42:49.493685+00:00","",""
"-51.21","1707262969.637825","2024-02-06T18:42:49.637825+00:00","",""
"-51.21","1707262969.781414","2024-02-06T18:42:49.781414+00:00","",""
"-51.21","1707262969.920881","2024-02-06T18:42:49.920881+00:00","",""
"-51.21","1707262970.070671","2024-02-06T18:42:50.070671+00:00","",""
"-51.21","1707262970.214525","2024-02-06T18:42:50.214525+00:00","",""
"-51.21","1707262970.354019","2024-02-06T18:42:50.354019+00:00","",""
"-51.21","1707262970.505862","2024-02-06T18:42:50.505862+00:00","",""
"-51.21","1707262970.648394","2024-02-06T18:42:50.648394+00:00","",""
"-51.21","1707262970.795787","2024-02-06T18:42:50.795787+00:00","",""
"-51.21","1707262970.941375","2024-02-06T18:42:50.941375+00:00","",""
"-51.21","1707262971.082689","2024-02-06T18:42:51.082689+00:00","",""
"-51.21","1707262971.230623","2024-02-06T18:42:51.230623+00:00","",""
"-51.21","1707262971.371866","2024-02-06T18:42:51.371866+00:00","",""
"-51.21","1707262971.519577","2024-02-06T18:42:51.519577+00:00","",""
"-51.21","1707262971.663936","2024-02-06T18:42:51.663936+00:00","",""
"-51.21","1707262971.802008","2024-02-06T18:42:51.802008+00:00","",""
"-51.2","1707262971.944924","2024-02-06T18:42:51.944924+00:00","",""
"-51.2","1707262972.095509","2024-02-06T18:42:52.095509+00:00","",""
"-51.2","1707262972.235338","2024-02-06T18:42:52.235338+00:00","",""
"-51.19","1707262972.385915","2024-02-06T18:42:52.385915+00:00","",""
"-51.19","1707262972.528698","2024-02-06T18:42:52.528698+00:00","",""
"-51.18","1707262972.677528","2024-02-06T18:42:52.677528+00:00","",""
"-51.17","1707262972.816448","2024-02-06T18:42:52.816448+00:00","",""
"-51.15","1707262972.960967","2024-02-06T18:42:52.960967+00:00","",""
"-51.13","1707262973.106993","2024-02-06T18:42:53.106993+00:00","",""
"-51.1","1707262973.255678","2024-02-06T18:42:53.255678+00:00","",""
"-51.07","1707262973.400188","2024-02-06T18:42:53.400188+00:00","",""
"-51.04","1707262973.544364","2024-02-06T18:42:53.544364+00:00","",""
"-50.99","1707262973.689114","2024-02-06T18:42:53.689114+00:00","",""
"-50.94","1707262973.827926","2024-02-06T18:42:53.827926+00:00","",""
"-50.88","1707262973.976409","2024-02-06T18:42:53.976409+00:00","",""
"-50.82","1707262974.115766","2024-02-06T18:42:54.115766+00:00","",""
"-50.75","1707262974.267713","2024-02-06T18:42:54.267713+00:00","",""
"-50.67","1707262974.409305","2024-02-06T18:42:54.409305+00:00","",""
"-50.59","1707262974.549232","2024-02-06T18:42:54.549232+00:00","",""
"-50.5","1707262974.702263","2024-02-06T18:42:54.702263+00:00","",""
"-50.41","1707262974.840805","2024-02-06T18:42:54.840805+00:00","",""
"-50.32","1707262974.991856","2024-02-06T18:42:54.991856+00:00","",""
"-50.22","1707262975.133707","2024-02-06T18:42:55.133707+00:00","",""
"-50.13","1707262975.281701","2024-02-06T18:42:55.281701+00:00","",""
"-50.05","1707262975.421175","2024-02-06T18:42:55.421175+00:00","",""
"-49.97","1707262975.564956","2024-02-06T18:42:55.564956+00:00","",""
"-49.9","1707262975.714625","2024-02-06T18:42:55.714625+00:00","",""
"-49.84","1707262975.857209","2024-02-06T18:42:55.857209+00:00","",""
"-49.79","1707262975.99704","2024-02-06T18:42:55.997040+00:00","",""
"-49.75","1707262976.149475","2024-02-06T18:42:56.149475+00:00","",""
"-49.71","1707262976.292461","2024-02-06T18:42:56.292461+00:00","",""
"-49.69","1707262976.438201","2024-02-06T18:42:56.438201+00:00","",""
"-49.67","1707262976.575697","2024-02-06T18:42:56.575697+00:00","",""
"-49.66","1707262976.722581","2024-02-06T18:42:56.722581+00:00","",""
"-49.66","1707262976.874644","2024-02-06T18:42:56.874644+00:00","",""
"-49.65","1707262977.012714","2024-02-06T18:42:57.012714+00:00","",""
"-49.65","1707262977.162439","2024-02-06T18:42:57.162439+00:00","",""
"-49.65","1707262977.30578","2024-02-06T18:42:57.305780+00:00","",""
"-49.65","1707262977.447944","2024-02-06T18:42:57.447944+00:00","",""
"-49.65","1707262977.59788","2024-02-06T18:42:57.597880+00:00","",""
"-49.65","1707262977.738504","2024-02-06T18:42:57.738504+00:00","",""
"-49.64","1707262977.887909","2024-02-06T18:42:57.887909+00:00","",""
"-49.64","1707262978.0272","2024-02-06T18:42:58.027200+00:00","",""
"-49.64","1707262978.168718","2024-02-06T18:42:58.168718+00:00","",""
"-49.64","1707262978.321751","2024-02-06T18:42:58.321751+00:00","",""
"-49.64","1707262978.467289","2024-02-06T18:42:58.467289+00:00","",""
"-49.64","1707262978.607154","2024-02-06T18:42:58.607154+00:00","",""
"-49.64","1707262978.750821","2024-02-06T18:42:58.750821+00:00","",""
"-49.64","1707262978.895432","2024-02-06T18:42:58.895432+00:00","",""
"-49.64","1707262979.041981","2024-02-06T18:42:59.041981+00:00","",""
"-49.64","1707262979.188025","2024-02-06T18:42:59.188025+00:00","",""
"-49.63","1707262979.336574","2024-02-06T18:42:59.336574+00:00","",""
"-49.63","1707262979.47636","2024-02-06T18:42:59.476360+00:00","",""
"-49.63","1707262979.625547","2024-02-06T18:42:59.625547+00:00","",""
"-49.63","1707262979.77028","2024-02-06T18:42:59.770280+00:00","",""
"-49.63","1707262979.914664","2024-02-06T18:42:59.914664+00:00","",""
"-49.63","1707262980.059509","2024-02-06T18:43:00.059509+00:00","",""
"-49.63","1707262980.202733","2024-02-06T18:43:00.202733+00:00","",""
"-49.63","1707262980.341662","2024-02-06T18:43:00.341662+00:00","",""
"-49.63","1707262980.494561","2024-02-06T18:43:00.494561+00:00","",""
"-49.63","1707262980.634586","2024-02-06T18:43:00.634586+00:00","",""
"-49.63","1707262980.784044","2024-02-06T18:43:00.784044+00:00","",""
"-49.63","1707262980.924907","2024-02-06T18:43:00.924907+00:00","",""
"-49.64","1707262981.067936","2024-02-06T18:43:01.067936+00:00","",""
"-49.64","1707262981.213944","2024-02-06T18:43:01.213944+00:00","",""
"-49.65","1707262981.364367","2024-02-06T18:43:01.364367+00:00","",""
"-49.66","1707262981.508037","2024-02-06T18:43:01.508037+00:00","",""
"-49.66","1707262981.653199","2024-02-06T18:43:01.653199+00:00","",""
"-49.66","1707262981.790388","2024-02-06T18:43:01.790388+00:00","",""
"-49.66","1707262981.940649","2024-02-06T18:43:01.940649+00:00","",""
"-49.66","1707262982.082842","2024-02-06T18:43:02.082842+00:00","",""
"-49.66","1707262982.232665","2024-02-06T18:43:02.232665+00:00","",""
"-49.66","1707262982.373403","2024-02-06T18:43:02.373403+00:00","",""
"-49.66","1707262982.516589","2024-02-06T18:43:02.516589+00:00","",""
"-49.66","1707262982.664319","2024-02-06T18:43:02.664319+00:00","",""
"-49.66","1707262982.811714","2024-02-06T18:43:02.811714+00:00","",""
"-49.66","1707262982.956538","2024-02-06T18:43:02.956538+00:00","",""
"-49.66","1707262983.098626","2024-02-06T18:43:03.098626+00:00","",""
"-49.66","1707262983.243576","2024-02-06T18:43:03.243576+00:00","",""
"-49.66","1707262983.388214","2024-02-06T18:43:03.388214+00:00","",""
"-49.66","1707262983.532382","2024-02-06T18:43:03.532382+00:00","",""
"-49.66","1707262983.671343","2024-02-06T18:43:03.671343+00:00","",""
"-49.66","1707262983.823637","2024-02-06T18:43:03.823637+00:00","",""
"-49.66","1707262983.965354","2024-02-06T18:43:03.965354+00:00","",""
"-49.66","1707262984.111202","2024-02-06T18:43:04.111202+00:00","",""
"-49.66","1707262984.251613","2024-02-06T18:43:04.251613+00:00","",""
"-49.65","1707262984.39775","2024-02-06T18:43:04.397750+00:00","",""
"-49.65","1707262984.543022","2024-02-06T18:43:04.543022+00:00","",""
"-49.65","1707262984.68698","2024-02-06T18:43:04.686980+00:00","",""
"-49.64","1707262984.838578","2024-02-06T18:43:04.838578+00:00","",""
"-49.64","1707262984.980495","2024-02-06T18:43:04.980495+00:00","",""
"-49.64","1707262985.119877","2024-02-06T18:43:05.119877+00:00","",""
"-49.64","1707262985.26988","2024-02-06T18:43:05.269880+00:00","",""
"-49.64","1707262985.417757","2024-02-06T18:43:05.417757+00:00","",""
"-49.63","1707262985.56275","2024-02-06T18:43:05.562750+00:00","",""
"-49.63","1707262985.70254","2024-02-06T18:43:05.702540+00:00","",""
"-49.63","1707262985.852457","2024-02-06T18:43:05.852457+00:00","",""
"-49.63","1707262985.995025","2024-02-06T18:43:05.995025+00:00","",""
"-49.63","1707262986.13747","2024-02-06T18:43:06.137470+00:00","",""
"-49.63","1707262986.284962","2024-02-06T18:43:06.284962+00:00","",""
"-49.63","1707262986.430344","2024-02-06T18:43:06.430344+00:00","",""
"-49.63","1707262986.571358","2024-02-06T18:43:06.571358+00:00","",""
"-49.63","1707262986.719096","2024-02-06T18:43:06.719096+00:00","",""
"-49.63","1707262986.861856","2024-02-06T18:43:06.861856+00:00","",""
"-49.63","1707262987.00788","2024-02-06T18:43:07.007880+00:00","",""
"-49.63","1707262987.151626","2024-02-06T18:43:07.151626+00:00","",""
"-49.64","1707262987.295037","2024-02-06T18:43:07.295037+00:00","",""
"-49.64","1707262987.442353","2024-02-06T18:43:07.442353+00:00","",""
"-49.65","1707262987.582883","2024-02-06T18:43:07.582883+00:00","",""
"-49.65","1707262987.726368","2024-02-06T18:43:07.726368+00:00","",""
"-49.66","1707262987.873522","2024-02-06T18:43:07.873522+00:00","",""
"-49.66","1707262988.020924","2024-02-06T18:43:08.020924+00:00","",""
"-49.66","1707262988.159949","2024-02-06T18:43:08.159949+00:00","",""
"-49.66","1707262988.306297","2024-02-06T18:43:08.306297+00:00","",""
"-49.66","1707262988.45128","2024-02-06T18:43:08.451280+00:00","",""
"-49.66","1707262988.599267","2024-02-06T18:43:08.599267+00:00","",""
"-49.66","1707262988.743574","2024-02-06T18:43:08.743574+00:00","",""
"-49.66","1707262988.891966","2024-02-06T18:43:08.891966+00:00","",""
"-49.66","1707262989.03114","2024-02-06T18:43:09.031140+00:00","",""
"-49.66","1707262989.175528","2024-02-06T18:43:09.175528+00:00","",""
"-49.66","1707262989.322052","2024-02-06T18:43:09.322052+00:00","",""
"-49.66","1707262989.467797","2024-02-06T18:43:09.467797+00:00","",""
"-49.66","1707262989.617877","2024-02-06T18:43:09.617877+00:00","",""
"-49.66","1707262989.758461","2024-02-06T18:43:09.758461+00:00","",""
"-49.65","1707262989.900194","2024-02-06T18:43:09.900194+00:00","",""
"-49.65","1707262990.048191","2024-02-06T18:43:10.048191+00:00","",""
"-49.65","1707262990.193482","2024-02-06T18:43:10.193482+00:00","",""
"-49.65","1707262990.341831","2024-02-06T18:43:10.341831+00:00","",""
"-49.65","1707262990.484437","2024-02-06T18:43:10.484437+00:00","",""
"-49.65","1707262990.630618","2024-02-06T18:43:10.630618+00:00","",""
"-49.65","1707262990.774558","2024-02-06T18:43:10.774558+00:00","",""
"-49.64","1707262990.913957","2024-02-06T18:43:10.913957+00:00","",""
"-49.64","1707262991.063293","2024-02-06T18:43:11.063293+00:00","",""
"-49.64","1707262991.209259","2024-02-06T18:43:11.209259+00:00","",""
"-49.63","1707262991.355689","2024-02-06T18:43:11.355689+00:00","",""
"-49.63","1707262991.497321","2024-02-06T18:43:11.497321+00:00","",""
"-49.63","1707262991.636546","2024-02-06T18:43:11.636546+00:00","",""
"-49.63","1707262991.789937","2024-02-06T18:43:11.789937+00:00","",""
"-49.63","1707262991.932442","2024-02-06T18:43:11.932442+00:00","",""
"-49.63","1707262992.078958","2024-02-06T18:43:12.078958+00:00","",""
"-49.63","1707262992.222757","2024-02-06T18:43:12.222757+00:00","",""
"-49.63","1707262992.363318","2024-02-06T18:43:12.363318+00:00","",""
"-49.63","1707262992.510839","2024-02-06T18:43:12.510839+00:00","",""
"-49.63","1707262992.652995","2024-02-06T18:43:12.652995+00:00","",""
"-49.63","1707262992.798759","2024-02-06T18:43:12.798759+00:00","",""
"-49.63","1707262992.947285","2024-02-06T18:43:12.947285+00:00","",""
"-49.62","1707262993.087149","2024-02-06T18:43:13.087149+00:00","",""
"-49.62","1707262993.234065","2024-02-06T18:43:13.234065+00:00","",""
"-49.62","1707262993.377239","2024-02-06T18:43:13.377239+00:00","",""
"-49.62","1707262993.52691","2024-02-06T18:43:13.526910+00:00","",""
"-49.63","1707262993.671321","2024-02-06T18:43:13.671321+00:00","",""
"-49.63","1707262993.810189","2024-02-06T18:43:13.810189+00:00","",""
"-49.64","1707262993.961309","2024-02-06T18:43:13.961309+00:00","",""
"-49.65","1707262994.107094","2024-02-06T18:43:14.107094+00:00","",""
"-49.65","1707262994.242654","2024-02-06T18:43:14.242654+00:00","",""
"-49.65","1707262994.395574","2024-02-06T18:43:14.395574+00:00","",""
"-49.66","1707262994.537804","2024-02-06T18:43:14.537804+00:00","",""
"-49.66","1707262994.685088","2024-02-06T18:43:14.685088+00:00","",""
"-49.65","1707262994.8269","2024-02-06T18:43:14.826900+00:00","",""
"-49.65","1707262994.968788","2024-02-06T18:43:14.968788+00:00","",""
"-49.65","1707262995.119953","2024-02-06T18:43:15.119953+00:00","",""
"-49.65","1707262995.264918","2024-02-06T18:43:15.264918+00:00","",""
"-49.65","1707262995.409444","2024-02-06T18:43:15.409444+00:00","",""
"-49.65","1707262995.55156","2024-02-06T18:43:15.551560+00:00","",""
"-49.65","1707262995.690588","2024-02-06T18:43:15.690588+00:00","",""
"-49.65","1707262995.837806","2024-02-06T18:43:15.837806+00:00","",""
"-49.65","1707262995.98579","2024-02-06T18:43:15.985790+00:00","",""
"-49.64","1707262996.124412","2024-02-06T18:43:16.124412+00:00","",""
"-49.64","1707262996.273075","2024-02-06T18:43:16.273075+00:00","",""
"-49.64","1707262996.417583","2024-02-06T18:43:16.417583+00:00","",""
"-49.64","1707262996.56329","2024-02-06T18:43:16.563290+00:00","",""
"-49.64","1707262996.705382","2024-02-06T18:43:16.705382+00:00","",""
"-49.64","1707262996.856924","2024-02-06T18:43:16.856924+00:00","",""
"-49.64","1707262997.001938","2024-02-06T18:43:17.001938+00:00","",""
"-49.64","1707262997.139509","2024-02-06T18:43:17.139509+00:00","",""
"-49.63","1707262997.28913","2024-02-06T18:43:17.289130+00:00","",""
"-49.63","1707262997.429378","2024-02-06T18:43:17.429378+00:00","",""
"-49.63","1707262997.577278","2024-02-06T18:43:17.577278+00:00","",""
"-49.63","1707262997.722436","2024-02-06T18:43:17.722436+00:00","",""
"-49.62","1707262997.866238","2024-02-06T18:43:17.866238+00:00","",""
"-49.62","1707262998.011846","2024-02-06T18:43:18.011846+00:00","",""
"-49.62","1707262998.161275","2024-02-06T18:43:18.161275+00:00","",""
"-49.62","1707262998.303514","2024-02-06T18:43:18.303514+00:00","",""
"-49.62","1707262998.448494","2024-02-06T18:43:18.448494+00:00","",""
"-49.62","1707262998.590127","2024-02-06T18:43:18.590127+00:00","",""
"-49.61","1707262998.738098","2024-02-06T18:43:18.738098+00:00","",""
"-49.61","1707262998.881708","2024-02-06T18:43:18.881708+00:00","",""
"-49.61","1707262999.020939","2024-02-06T18:43:19.020939+00:00","",""
"-49.61","1707262999.169608","2024-02-06T18:43:19.169608+00:00","",""
"-49.61","1707262999.315136","2024-02-06T18:43:19.315136+00:00","",""
"-49.61","1707262999.457202","2024-02-06T18:43:19.457202+00:00","",""
"-49.61","1707262999.60354","2024-02-06T18:43:19.603540+00:00","",""
"-49.61","1707262999.754071","2024-02-06T18:43:19.754071+00:00","",""
"-49.61","1707262999.899449","2024-02-06T18:43:19.899449+00:00","",""
"-49.61","1707263000.036046","2024-02-06T18:43:20.036046+00:00","",""
"-49.61","1707263000.188569","2024-02-06T18:43:20.188569+00:00","",""
"-49.61","1707263000.325753","2024-02-06T18:43:20.325753+00:00","",""
"-49.61","1707263000.479147","2024-02-06T18:43:20.479147+00:00","",""
"-49.61","1707263000.619272","2024-02-06T18:43:20.619272+00:00","",""
"-49.61","1707263000.765024","2024-02-06T18:43:20.765024+00:00","",""
"-49.62","1707263000.912171","2024-02-06T18:43:20.912171+00:00","",""
"-49.62","1707263001.051013","2024-02-06T18:43:21.051013+00:00","",""
"-49.63","1707263001.201279","2024-02-06T18:43:21.201279+00:00","",""
"-49.63","1707263001.345022","2024-02-06T18:43:21.345022+00:00","",""
"-49.63","1707263001.484834","2024-02-06T18:43:21.484834+00:00","",""
"-49.63","1707263001.637226","2024-02-06T18:43:21.637226+00:00","",""
"-49.63","1707263001.779716","2024-02-06T18:43:21.779716+00:00","",""
"-49.63","1707263001.918109","2024-02-06T18:43:21.918109+00:00","",""
"-49.63","1707263002.068612","2024-02-06T18:43:22.068612+00:00","",""
"-49.63","1707263002.216578","2024-02-06T18:43:22.216578+00:00","",""
"-49.63","1707263002.359611","2024-02-06T18:43:22.359611+00:00","",""
"-49.63","1707263002.502616","2024-02-06T18:43:22.502616+00:00","",""
"-49.62","1707263002.643818","2024-02-06T18:43:22.643818+00:00","",""
"-49.62","1707263002.793649","2024-02-06T18:43:22.793649+00:00","",""
"-49.62","1707263002.932614","2024-02-06T18:43:22.932614+00:00","",""
"-49.62","1707263003.085659","2024-02-06T18:43:23.085659+00:00","",""
"-49.62","1707263003.226568","2024-02-06T18:43:23.226568+00:00","",""
"-49.62","1707263003.375456","2024-02-06T18:43:23.375456+00:00","",""
"-49.62","1707263003.517826","2024-02-06T18:43:23.517826+00:00","",""
"-49.62","1707263003.655464","2024-02-06T18:43:23.655464+00:00","",""
"-49.62","1707263003.809113","2024-02-06T18:43:23.809113+00:00","",""
"-49.62","1707263003.954586","2024-02-06T18:43:23.954586+00:00","",""
"-49.62","1707263004.091805","2024-02-06T18:43:24.091805+00:00","",""
"-49.62","1707263004.237709","2024-02-06T18:43:24.237709+00:00","",""
"-49.62","1707263004.390515","2024-02-06T18:43:24.390515+00:00","",""
"-49.62","1707263004.535015","2024-02-06T18:43:24.535015+00:00","",""
"-49.62","1707263004.670856","2024-02-06T18:43:24.670856+00:00","",""
"-49.62","1707263004.823366","2024-02-06T18:43:24.823366+00:00","",""
"-49.62","1707263004.969652","2024-02-06T18:43:24.969652+00:00","",""
"-49.62","1707263005.114054","2024-02-06T18:43:25.114054+00:00","",""
"-49.62","1707263005.257847","2024-02-06T18:43:25.257847+00:00","",""
"-49.62","1707263005.400074","2024-02-06T18:43:25.400074+00:00","",""
"-49.62","1707263005.546033","2024-02-06T18:43:25.546033+00:00","",""
"-49.61","1707263005.684676","2024-02-06T18:43:25.684676+00:00","",""
"-49.61","1707263005.833542","2024-02-06T18:43:25.833542+00:00","",""
"-49.61","1707263005.979188","2024-02-06T18:43:25.979188+00:00","",""
"-49.61","1707263006.11965","2024-02-06T18:43:26.119650+00:00","",""
"-49.61","1707263006.2721","2024-02-06T18:43:26.272100+00:00","",""
"-49.61","1707263006.41252","2024-02-06T18:43:26.412520+00:00","",""
"-49.61","1707263006.562475","2024-02-06T18:43:26.562475+00:00","",""
"-49.61","1707263006.705567","2024-02-06T18:43:26.705567+00:00","",""
"-49.61","1707263006.845155","2024-02-06T18:43:26.845155+00:00","",""
"-49.61","1707263006.994391","2024-02-06T18:43:26.994391+00:00","",""
"-49.61","1707263007.14014","2024-02-06T18:43:27.140140+00:00","",""
"-49.61","1707263007.277906","2024-02-06T18:43:27.277906+00:00","",""
"-49.61","1707263007.430765","2024-02-06T18:43:27.430765+00:00","",""
"-49.61","1707263007.571322","2024-02-06T18:43:27.571322+00:00","",""
"-49.61","1707263007.717418","2024-02-06T18:43:27.717418+00:00","",""
"-49.61","1707263007.866611","2024-02-06T18:43:27.866611+00:00","",""
"-49.61","1707263008.010907","2024-02-06T18:43:28.010907+00:00","",""
"-49.61","1707263008.156025","2024-02-06T18:43:28.156025+00:00","",""
"-49.61","1707263008.292618","2024-02-06T18:43:28.292618+00:00","",""
"-49.61","1707263008.436146","2024-02-06T18:43:28.436146+00:00","",""
"-49.61","1707263008.587253","2024-02-06T18:43:28.587253+00:00","",""
"-49.61","1707263008.735252","2024-02-06T18:43:28.735252+00:00","",""
"-49.61","1707263008.87914","2024-02-06T18:43:28.879140+00:00","",""
"-49.61","1707263009.015648","2024-02-06T18:43:29.015648+00:00","",""
"-49.61","1707263009.169499","2024-02-06T18:43:29.169499+00:00","",""
"-49.61","1707263009.309419","2024-02-06T18:43:29.309419+00:00","",""
"-49.61","1707263009.458972","2024-02-06T18:43:29.458972+00:00","",""
"-49.61","1707263009.601793","2024-02-06T18:43:29.601793+00:00","",""
"-49.61","1707263009.746667","2024-02-06T18:43:29.746667+00:00","",""
"-49.61","1707263009.892042","2024-02-06T18:43:29.892042+00:00","",""
"-49.61","1707263010.038258","2024-02-06T18:43:30.038258+00:00","",""
"-49.61","1707263010.175387","2024-02-06T18:43:30.175387+00:00","",""
"-49.61","1707263010.324451","2024-02-06T18:43:30.324451+00:00","",""
"-49.61","1707263010.467941","2024-02-06T18:43:30.467941+00:00","",""
"-49.61","1707263010.610012","2024-02-06T18:43:30.610012+00:00","",""
"-49.61","1707263010.757956","2024-02-06T18:43:30.757956+00:00","",""
"-49.61","1707263010.906111","2024-02-06T18:43:30.906111+00:00","",""
"-49.61","1707263011.05028","2024-02-06T18:43:31.050280+00:00","",""
"-49.61","1707263011.189502","2024-02-06T18:43:31.189502+00:00","",""
"-49.61","1707263011.34272","2024-02-06T18:43:31.342720+00:00","",""
"-49.61","1707263011.485206","2024-02-06T18:43:31.485206+00:00","",""
"-49.61","1707263011.625719","2024-02-06T18:43:31.625719+00:00","",""
"-49.61","1707263011.773319","2024-02-06T18:43:31.773319+00:00","",""
"-49.61","1707263011.918127","2024-02-06T18:43:31.918127+00:00","",""
"-49.61","1707263012.063001","2024-02-06T18:43:32.063001+00:00","",""
"-49.61","1707263012.208115","2024-02-06T18:43:32.208115+00:00","",""
"-49.61","1707263012.355135","2024-02-06T18:43:32.355135+00:00","",""
"-49.61","1707263012.498981","2024-02-06T18:43:32.498981+00:00","",""
"-49.61","1707263012.63848","2024-02-06T18:43:32.638480+00:00","",""
"-49.61","1707263012.781824","2024-02-06T18:43:32.781824+00:00","",""
"-49.61","1707263012.93491","2024-02-06T18:43:32.934910+00:00","",""
"-49.61","1707263013.071377","2024-02-06T18:43:33.071377+00:00","",""
"-49.61","1707263013.222021","2024-02-06T18:43:33.222021+00:00","",""
"-49.61","1707263013.364899","2024-02-06T18:43:33.364899+00:00","",""
"-49.61","1707263013.51348","2024-02-06T18:43:33.513480+00:00","",""
"-49.61","1707263013.657195","2024-02-06T18:43:33.657195+00:00","",""
"-49.61","1707263013.804026","2024-02-06T18:43:33.804026+00:00","",""
"-49.61","1707263013.947305","2024-02-06T18:43:33.947305+00:00","",""
"-49.61","1707263014.090656","2024-02-06T18:43:34.090656+00:00","",""
"-49.61","1707263014.236058","2024-02-06T18:43:34.236058+00:00","",""
"-49.61","1707263014.380081","2024-02-06T18:43:34.380081+00:00","",""
"-49.61","1707263014.522759","2024-02-06T18:43:34.522759+00:00","",""
"-49.61","1707263014.669448","2024-02-06T18:43:34.669448+00:00","",""
"-49.61","1707263014.814822","2024-02-06T18:43:34.814822+00:00","",""
"-49.61","1707263014.962198","2024-02-06T18:43:34.962198+00:00","",""
"-49.61","1707263015.107271","2024-02-06T18:43:35.107271+00:00","",""
"-49.61","1707263015.245291","2024-02-06T18:43:35.245291+00:00","",""
"-49.61","1707263015.393528","2024-02-06T18:43:35.393528+00:00","",""
"-49.61","1707263015.534609","2024-02-06T18:43:35.534609+00:00","",""
"-49.61","1707263015.678719","2024-02-06T18:43:35.678719+00:00","",""
"-49.61","1707263015.824364","2024-02-06T18:43:35.824364+00:00","",""
"-49.61","1707263015.968416","2024-02-06T18:43:35.968416+00:00","",""
"-49.61","1707263016.12061","2024-02-06T18:43:36.120610+00:00","",""
"-49.61","1707263016.260978","2024-02-06T18:43:36.260978+00:00","",""
"-49.61","1707263016.410292","2024-02-06T18:43:36.410292+00:00","",""
"-49.61","1707263016.552559","2024-02-06T18:43:36.552559+00:00","",""
"-49.61","1707263016.699611","2024-02-06T18:43:36.699611+00:00","",""
"-49.61","1707263016.836435","2024-02-06T18:43:36.836435+00:00","",""
"-49.61","1707263016.982809","2024-02-06T18:43:36.982809+00:00","",""
"-49.61","1707263017.133002","2024-02-06T18:43:37.133002+00:00","",""
"-49.61","1707263017.276655","2024-02-06T18:43:37.276655+00:00","",""
"-49.61","1707263017.421037","2024-02-06T18:43:37.421037+00:00","",""
"-49.62","1707263017.565739","2024-02-06T18:43:37.565739+00:00","",""
"-49.61","1707263017.712233","2024-02-06T18:43:37.712233+00:00","",""
"-49.61","1707263017.859635","2024-02-06T18:43:37.859635+00:00","",""
"-49.62","1707263017.999321","2024-02-06T18:43:37.999321+00:00","",""
"-49.62","1707263018.140551","2024-02-06T18:43:38.140551+00:00","",""
"-49.62","1707263018.292366","2024-02-06T18:43:38.292366+00:00","",""
"-49.62","1707263018.431308","2024-02-06T18:43:38.431308+00:00","",""
"-49.62","1707263018.577882","2024-02-06T18:43:38.577882+00:00","",""
"-49.62","1707263018.727233","2024-02-06T18:43:38.727233+00:00","",""
"-49.62","1707263018.864836","2024-02-06T18:43:38.864836+00:00","",""
"-49.62","1707263019.014768","2024-02-06T18:43:39.014768+00:00","",""
