2,1,0,0,2,0,0,
# Antenna Controller (0): Antenna Control Unit (Actual Az, El, Commanded Az, El, Autotrack Status)
# Signal Strength (0): Antenna Control Unit Selected Rcvr
# Offline
# Pointing angles extracted from C:\FTP\GTprocedure.txt
# the scheduled pass parameters are
# On Off Moon,-1,0,176,37,18:32:00,18:35:00,00:00:00,18:46:00,0.000000,0.000000,0.000000,0.000000,1,0,unknown,unknown,SINGLE,FILE,C:\FTP\GTprocedure.txt,0,,-1,0.000000,0
2024 037 18:35:26, 228.177,  3.492,228.177,  3.492,0,  0.0,
2024 037 18:35:27, 228.180,  3.490,228.180,  3.490,0,  0.0,
2024 037 18:35:28, 228.183,  3.487,228.182,  3.487,0,  0.0,
2024 037 18:35:29, 228.186,  3.485,228.186,  3.485,0,  0.0,
2024 037 18:35:30, 228.189,  3.482,228.188,  3.482,0,  0.0,
2024 037 18:35:31, 228.191,  3.480,228.191,  3.480,0,  0.0,
2024 037 18:35:32, 228.194,  3.477,228.194,  3.477,0,  0.0,
2024 037 18:35:33, 228.196,  3.475,228.197,  3.475,0,  0.0,
2024 037 18:35:34, 228.199,  3.473,228.199,  3.473,0,  0.0,
2024 037 18:35:35, 228.203,  3.470,228.202,  3.470,0,  0.0,
2024 037 18:35:36, 228.205,  3.467,228.205,  3.467,0,  0.0,
2024 037 18:35:37, 228.208,  3.465,228.208,  3.465,0,  0.0,
2024 037 18:35:38, 228.210,  3.463,228.211,  3.462,0,  0.0,
2024 037 18:35:39, 228.212,  3.462,228.212,  3.461,0,  0.0,
2024 037 18:35:40, 228.215,  3.459,228.214,  3.459,0,  0.0,
2024 037 18:35:41, 228.218,  3.456,228.217,  3.456,0,  0.0,
2024 037 18:35:42, 228.220,  3.454,228.220,  3.454,0,  0.0,
2024 037 18:35:43, 228.223,  3.452,228.223,  3.451,0,  0.0,
2024 037 18:35:45, 228.226,  3.449,228.226,  3.449,0,  0.0,
2024 037 18:35:46, 228.229,  3.447,228.228,  3.447,0,  0.0,
2024 037 18:35:47, 228.231,  3.445,228.231,  3.444,0,  0.0,
2024 037 18:35:48, 228.234,  3.442,228.234,  3.441,0,  0.0,
2024 037 18:35:49, 228.237,  3.439,228.237,  3.439,0,  0.0,
2024 037 18:35:50, 228.240,  3.437,228.240,  3.437,0,  0.0,
2024 037 18:35:51, 228.242,  3.434,228.242,  3.434,0,  0.0,
2024 037 18:35:52, 228.245,  3.432,228.245,  3.432,0,  0.0,
2024 037 18:35:53, 228.247,  3.431,228.247,  3.430,0,  0.0,
2024 037 18:35:54, 228.249,  3.428,228.249,  3.428,0,  0.0,
2024 037 18:35:55, 228.252,  3.426,228.252,  3.426,0,  0.0,
2024 037 18:35:56, 228.255,  3.423,228.255,  3.423,0,  0.0,
2024 037 18:35:57, 228.258,  3.421,228.258,  3.420,0,  0.0,
2024 037 18:35:58, 228.262,  3.418,228.261,  3.418,0,  0.0,
2024 037 18:35:59, 228.263,  3.416,228.264,  3.415,0,  0.0,
2024 037 18:36:00, 228.300,  3.413,228.314,  3.413,0,  0.0,
2024 037 18:36:01, 228.459,  3.411,228.471,  3.410,0,  0.0,
2024 037 18:36:02, 228.539,  3.410,228.554,  3.409,0,  0.0,
2024 037 18:36:03, 228.721,  3.407,228.736,  3.407,0,  0.0,
2024 037 18:36:04, 228.911,  3.405,228.925,  3.404,0,  0.0,
2024 037 18:36:05, 229.094,  3.402,229.104,  3.402,0,  0.0,
2024 037 18:36:06, 229.271,  3.399,229.286,  3.399,0,  0.0,
2024 037 18:36:07, 229.452,  3.397,229.465,  3.397,0,  0.0,
2024 037 18:36:08, 229.632,  3.394,229.645,  3.394,0,  0.0,
2024 037 18:36:09, 229.812,  3.392,229.824,  3.392,0,  0.0,
2024 037 18:36:10, 229.992,  3.389,230.004,  3.389,0,  0.0,
2024 037 18:36:11, 230.160,  3.387,230.175,  3.387,0,  0.0,
2024 037 18:36:12, 230.341,  3.384,230.354,  3.384,0,  0.0,
2024 037 18:36:13, 230.436,  3.383,230.450,  3.383,0,  0.0,
2024 037 18:36:14, 230.617,  3.381,230.629,  3.380,0,  0.0,
2024 037 18:36:15, 230.796,  3.378,230.809,  3.378,0,  0.0,
